Confidence	TP_FP
0.997068	TP
0.99998164	TP
0.99661034	TP
0.99970144	TP
0.8866021	TP
0.9999993	TP
0.7331656	FP
0.9998654	TP
0.9999782	TP
0.9999988	TP
0.9999484	TP
0.954234	TP
0.7481483	FP
0.9825415	FP
0.99195284	TP
0.99210864	TP
0.9838021	TP
0.76202637	FP
0.99987805	TP
0.99895704	TP
0.7012917	FP
0.9587874	TP
0.9700402	TP
0.7232298	FP
0.943439	TP
0.85537237	FP
0.99996364	TP
0.99936587	TP
0.9999993	TP
0.9294519	TP
0.9970335	TP
0.8542163	TP
0.9999746	TP
0.9922166	TP
0.99333316	FP
0.984909	TP
0.95115954	TP
0.9758045	TP
0.93889403	TP
0.9959364	TP
0.99869484	TP
0.9999292	TP
0.9999256	TP
0.86111766	TP
0.9999777	TP
0.99719787	TP
0.9997212	TP
0.9987031	TP
0.9997671	TP
0.99567235	TP
0.9875212	TP
0.9999573	TP
0.999785	TP
0.9998741	TP
0.9993393	TP
0.98205215	TP
0.7601479	TP
0.97989136	TP
0.9997508	TP
0.99960726	TP
0.9975043	TP
0.9999821	TP
0.999401	TP
0.83936465	TP
0.9914554	TP
0.99998605	TP
0.9999244	TP
0.78321254	TP
0.9131541	TP
0.99999213	TP
0.8324971	TP
0.99855644	TP
0.99998915	TP
0.89235973	TP
0.9924234	TP
0.99919254	TP
0.9995977	TP
0.9385584	TP
0.99695945	TP
0.9346171	TP
0.9980393	TP
0.93306285	TP
0.8918895	TP
0.99110365	TP
0.9751643	TP
0.95263904	TP
0.9569489	TP
0.9027414	TP
0.999982	TP
0.99285793	TP
0.9739628	TP
0.7522739	TP
0.953166	FP
0.9853537	TP
0.8683334	TP
0.9993259	TP
0.99997663	TP
0.9982741	TP
0.9993838	TP
0.99992156	TP
0.9999324	TP
0.9359387	TP
0.9784031	TP
0.98756915	TP
0.8030504	TP
0.9390905	TP
0.9693676	TP
0.9995926	TP
0.9712712	TP
0.9994136	TP
0.99993134	TP
0.998434	TP
0.99999917	TP
0.9987721	TP
0.9999826	TP
0.9993705	TP
0.85187644	FP
0.8765439	TP
0.99910235	TP
0.9999025	TP
0.97543323	TP
0.9864644	FP
0.97319716	TP
0.88473725	TP
0.99575883	TP
0.99035	TP
0.77771986	TP
0.75419664	TP
0.7924395	FP
0.999368	TP
0.99983585	TP
0.9646723	TP
0.8895337	FP
0.8063116	FP
0.9986517	TP
0.99971026	TP
0.99976605	TP
0.9999645	TP
0.9999285	TP
0.99855405	TP
0.99999845	TP
0.99990535	TP
0.9997898	TP
0.999982	TP
0.9988914	TP
0.7553461	FP
0.8022618	FP
0.7187707	FP
0.99997044	TP
0.9999201	TP
0.99999654	TP
0.99999976	TP
0.9992499	TP
0.9998062	TP
0.9239248	TP
0.99799514	TP
0.999884	TP
0.999683	TP
0.99996924	TP
0.81193626	FP
0.86055225	FP
0.99785304	TP
0.9999583	TP
0.99986553	TP
0.8811053	TP
0.99990225	TP
0.99999857	TP
0.9999962	TP
0.79642653	TP
0.99682117	TP
0.99916565	TP
0.99974865	TP
0.9989913	TP
0.99996936	TP
0.99997556	TP
0.9999709	TP
0.967865	TP
0.9998331	TP
0.9995586	TP
0.9999974	TP
0.98506063	TP
0.8273327	TP
0.9999999	TP
0.9968065	TP
0.99892104	TP
0.99999666	TP
0.9999701	TP
0.8814364	FP
0.9999598	TP
0.9958547	TP
0.99849176	TP
0.9999163	TP
0.8683443	FP
0.76968914	TP
0.94564056	TP
0.74725544	FP
0.99983203	TP
0.996507	TP
0.99993205	TP
0.985769	TP
0.9009484	TP
0.84005886	TP
0.99999154	TP
0.9514856	TP
0.7064412	TP
0.8709968	FP
0.9998411	TP
0.999788	TP
0.9998715	TP
0.9021196	FP
0.9406928	FP
0.9959791	TP
0.8874336	TP
0.7354616	FP
0.9853896	FP
0.99995446	TP
0.9093803	FP
0.9994005	TP
0.9991443	TP
0.96566564	FP
0.9997639	TP
0.9996908	TP
0.99998903	TP
0.978921	TP
0.9994005	TP
0.9960687	TP
0.99461925	TP
0.7785469	FP
0.7396209	FP
0.9425415	FP
0.9807027	TP
0.99479526	TP
0.9999945	TP
0.9999471	TP
0.99910897	TP
0.9755781	TP
0.9956594	TP
0.9998461	TP
0.95169216	TP
0.99992967	TP
0.99997675	TP
0.75214154	TP
0.9914631	TP
0.9999596	TP
0.9973392	TP
0.996576	TP
0.9988109	TP
0.96646357	TP
0.9998367	TP
0.70072293	TP
0.8721419	TP
0.9930287	TP
0.81347364	FP
0.9254889	TP
0.9859242	TP
0.99987745	FP
0.99997926	TP
0.9999945	TP
0.9981324	TP
0.9998493	TP
0.9985421	TP
0.9999373	TP
0.99989414	TP
0.9995671	TP
0.9992004	TP
0.99990225	TP
0.99818015	TP
0.9270515	TP
0.999923	TP
0.998765	TP
0.98491454	TP
0.99998415	TP
0.8295736	TP
0.99889416	TP
0.98845774	TP
0.9796429	TP
0.98903954	TP
0.99004877	FP
0.96418154	TP
0.9782503	TP
0.9865617	TP
0.91936934	FP
0.9999957	TP
0.9999559	TP
0.9998925	TP
0.99995637	TP
0.99991024	TP
0.7351947	FP
0.9993455	TP
0.99991345	TP
0.9992988	TP
0.9997322	TP
0.99597543	TP
0.99630475	TP
0.99983263	TP
0.9830771	FP
0.99651563	TP
0.8043598	FP
0.7196365	FP
0.78210604	TP
0.9999933	TP
0.99783176	TP
0.99983	TP
0.86128974	TP
0.94636035	TP
0.99901414	FP
0.9993537	TP
0.7344477	FP
0.72472024	TP
0.988643	TP
0.99989724	TP
0.99919635	TP
0.99999475	TP
0.99999917	TP
0.9999604	TP
0.9999682	TP
0.99991643	TP
0.99838674	TP
0.99997747	TP
0.99860674	TP
0.7576768	FP
0.981794	TP
0.9991129	TP
0.97936785	TP
0.99974567	TP
0.99995565	TP
0.9208783	TP
0.80081403	FP
0.7786481	FP
0.9999975	TP
0.99602807	TP
0.81308913	FP
0.9984956	TP
0.9999982	TP
0.9980096	TP
0.99984455	TP
0.99952793	TP
0.9999914	TP
0.987326	TP
0.9999895	TP
0.9996288	TP
0.71883047	FP
0.9979248	TP
0.9999362	TP
0.9999759	TP
0.99999416	TP
0.99989045	TP
0.9999982	TP
0.9998685	TP
0.9999367	TP
0.9998005	TP
0.99973327	TP
0.72789633	TP
0.9999244	TP
0.99902296	TP
0.99881184	TP
0.9989033	TP
0.9969091	TP
0.9987042	TP
0.9977664	TP
0.9996927	TP
0.99999595	TP
0.9965486	TP
0.99999845	TP
0.97191364	TP
0.97879833	TP
0.8921415	TP
0.9777469	TP
0.99511033	TP
0.8584734	TP
0.99866855	TP
0.99999523	TP
0.9603491	TP
0.99837106	TP
0.8135728	TP
0.9972554	TP
0.9997949	TP
0.99505	TP
0.97714144	TP
0.9930316	TP
0.99999	TP
0.99865985	TP
0.9999068	TP
0.97073436	TP
0.99859494	TP
0.9995771	TP
0.9999517	TP
0.9993606	TP
0.9995869	TP
0.9999802	TP
0.99982846	TP
0.99954873	TP
0.9962121	TP
0.99914587	TP
0.99989676	TP
0.9924191	TP
0.7362748	TP
0.9983266	TP
0.993803	TP
0.99927014	TP
0.9996625	TP
0.9987967	TP
0.99961853	TP
0.99941313	TP
0.9956905	TP
0.9981546	TP
0.992767	TP
0.9932876	TP
0.99797755	TP
0.9997019	TP
0.9965294	TP
0.99936324	TP
0.99867517	TP
0.99862874	TP
0.99891686	TP
0.99972385	TP
0.99022675	TP
0.9897905	TP
0.9907386	TP
0.99651116	TP
0.9448601	TP
0.99645764	TP
0.9937395	TP
0.99910885	TP
0.9256577	TP
0.9941922	TP
0.9997782	TP
0.70510876	TP
0.9571382	TP
0.8478402	TP
0.99616736	TP
0.9842584	TP
0.78429455	TP
0.99761426	TP
0.9995819	TP
0.99874383	TP
0.94662195	TP
0.98988944	TP
0.9902394	TP
0.86889285	TP
0.9995946	TP
0.95489705	TP
0.99933463	TP
0.86573476	TP
0.9854894	TP
0.99590516	TP
0.9090502	TP
0.994358	TP
0.78420925	TP
0.95166886	TP
0.9994636	TP
0.98413324	TP
0.9870259	TP
0.9884012	TP
0.9936324	TP
0.7822896	TP
0.98872524	TP
0.80675083	TP
0.8437775	TP
0.9696993	TP
0.9128106	TP
0.9953187	TP
0.9843912	TP
0.99227	TP
0.97463596	TP
0.97942364	TP
0.99423295	TP
0.7808403	TP
0.9774958	TP
0.86263114	TP
0.9346021	TP
0.87343574	TP
0.9405116	TP
0.91804564	TP
0.7677375	TP
0.9782547	TP
0.9996842	TP
0.81456524	TP
0.842608	TP
0.92340034	TP
0.985271	TP
0.9969313	TP
0.9950911	TP
0.98376024	TP
0.93850243	TP
0.9956535	TP
0.8721295	TP
0.78616154	TP
0.826951	TP
0.95565873	TP
0.76786435	TP
0.94401014	FP
0.8687101	FP
0.7358819	FP
0.8430128	TP
0.9977139	TP
0.9514583	TP
0.7019458	TP
0.9976037	TP
0.7954248	TP
0.9807406	TP
0.8973622	TP
0.8357682	TP
0.99122894	TP
0.99992275	TP
0.99999297	TP
0.9996871	TP
0.9990927	TP
0.99939287	TP
1.0	TP
0.9993216	TP
0.9989813	TP
0.9998056	TP
0.9999925	TP
0.99996006	TP
0.99952114	TP
0.9999988	TP
0.71879107	FP
0.76400435	FP
0.946119	FP
0.9952839	TP
0.9992142	TP
0.97571	TP
0.82103056	FP
0.9894131	TP
0.9998944	TP
0.9995999	TP
0.99972004	TP
0.9999497	TP
0.9999074	TP
0.9999912	TP
0.9998155	TP
0.9981832	TP
0.9989754	TP
0.945991	TP
0.99994373	TP
0.9972862	TP
0.9868564	TP
0.9999434	TP
0.98828274	TP
0.9984073	TP
0.99942183	TP
0.7659205	TP
0.99967	TP
0.99903893	TP
0.9848705	TP
0.99894613	TP
0.9831803	TP
0.9997651	TP
0.9916938	TP
0.98764986	TP
0.9981092	TP
0.99999785	TP
0.8373799	TP
0.97627	TP
1.0	TP
0.98904186	TP
0.99961936	TP
0.9986405	TP
0.7224386	FP
0.81455827	FP
0.9999535	TP
0.9998759	TP
0.9989128	TP
0.9984682	TP
0.98734146	TP
0.9988939	TP
0.9987031	TP
0.9094157	TP
0.8557128	FP
0.99985325	TP
0.9567351	TP
0.78429615	TP
0.84604317	TP
0.8244293	TP
0.9983454	TP
0.8460564	FP
0.7184241	FP
0.9831176	TP
0.9886861	TP
0.9910946	TP
0.76438236	FP
0.99961865	TP
0.9999727	TP
0.9999895	TP
0.9999896	TP
0.99853134	TP
0.9951456	TP
0.99994063	TP
0.9998254	TP
0.9999676	TP
0.9999969	TP
0.999954	TP
0.99999094	TP
0.99981505	FP
0.99993646	TP
0.97222084	TP
0.9982601	TP
0.99975663	TP
0.99985135	TP
0.99992836	TP
0.97757244	TP
0.99929166	TP
0.9999802	TP
0.9900837	TP
0.99996936	TP
0.9999931	FP
0.9995969	TP
0.9999678	TP
0.78847224	FP
0.9998312	TP
0.9983966	TP
0.8937838	TP
0.85238653	FP
0.9988237	TP
0.9988966	TP
0.7684543	FP
0.9999436	TP
0.9729322	TP
0.9997218	TP
0.99946076	TP
0.884084	FP
0.9996307	TP
0.9928727	TP
0.997378	TP
0.98965573	TP
0.9928149	TP
0.9997029	TP
0.9989434	TP
0.9994037	TP
0.9992716	TP
0.9788542	TP
0.9966119	TP
0.9990079	TP
0.9675937	TP
0.952306	TP
0.9881527	TP
0.8553605	TP
0.9843327	TP
0.81891316	TP
0.9944159	TP
0.72534287	TP
0.7328255	TP
0.9821905	TP
0.9609545	TP
0.8463513	TP
0.7744076	FP
0.7312027	TP
0.9263247	TP
0.9552146	TP
0.85569465	TP
0.94278526	TP
0.7920015	TP
0.9071564	TP
0.90538263	TP
0.7093677	TP
0.7360682	TP
0.9997358	FP
0.92298007	FP
0.9999999	TP
0.99998474	TP
0.99979335	TP
0.99969447	TP
0.9999782	TP
0.9687899	FP
0.9978027	TP
0.8487238	TP
0.9635017	TP
0.99924123	TP
0.72965926	TP
0.99114156	TP
0.9748318	TP
0.98109174	TP
0.9356582	TP
0.8719285	TP
0.85197675	TP
0.87587714	TP
0.9564628	TP
0.8369306	TP
0.9864763	TP
0.997682	TP
0.81522846	TP
0.8413175	TP
0.7809709	TP
0.7168829	TP
0.9633344	TP
0.721716	FP
0.99986744	TP
0.9999522	TP
0.9997365	TP
0.999967	TP
0.99647456	TP
0.9936093	TP
0.9994369	TP
0.99320847	TP
0.9991135	TP
0.87490726	TP
0.9996113	TP
0.99898523	TP
0.99946135	TP
0.99960905	TP
0.998979	TP
0.99965477	TP
0.9999449	TP
0.9999578	TP
0.99499667	TP
0.9982804	TP
0.99063474	TP
0.9994159	TP
0.72537154	TP
0.99986076	TP
0.99988425	TP
0.8660893	TP
0.82858974	FP
0.99962366	TP
0.999964	TP
0.9998087	TP
0.9997793	TP
0.9998455	TP
0.99969304	TP
0.99986744	TP
0.9999777	TP
0.9999759	TP
0.99979264	TP
0.9998542	TP
0.9994942	TP
0.99914503	TP
0.9998779	TP
0.9998355	TP
0.99868244	TP
0.8292975	FP
0.99893206	TP
0.98709065	TP
0.99999833	TP
0.9973091	TP
0.9756285	TP
0.99991167	TP
0.9968027	TP
0.9999907	TP
0.999979	TP
0.99997175	TP
0.9999052	TP
0.9997311	TP
0.99988484	TP
0.999889	TP
0.7609278	FP
0.75045764	FP
0.9999769	TP
0.9977976	TP
0.99975723	TP
0.9997578	TP
0.9999895	TP
0.99913967	TP
0.99944574	TP
0.99989045	TP
0.8036933	FP
0.7438082	TP
0.9797642	TP
0.99999654	TP
0.9999858	TP
0.9926581	TP
0.9785645	TP
0.8687497	TP
0.8452729	TP
0.9967237	TP
0.99985766	TP
0.9997873	TP
0.98964137	TP
0.9947686	TP
0.99579716	TP
0.99770516	TP
0.99988854	TP
0.8277205	FP
0.99949265	FP
0.9995209	TP
0.9660913	TP
0.83564806	FP
0.9938513	TP
0.9991672	TP
0.71090937	TP
0.7876338	FP
0.99984896	TP
0.99979764	TP
0.99828535	TP
0.9996731	TP
0.77001965	FP
0.88418305	TP
0.9971173	TP
0.99611074	TP
0.9909849	TP
0.96647537	TP
0.98908025	TP
0.9138199	TP
0.7206977	FP
0.98987633	TP
0.9466803	TP
0.9999218	TP
0.9985984	TP
0.99992156	TP
0.9998603	TP
0.999754	TP
0.9999969	TP
0.998178	TP
0.97514105	TP
0.99747866	TP
0.9985501	TP
0.9995604	TP
0.9570661	FP
0.74485373	FP
0.93741196	FP
0.9999393	TP
0.99906033	TP
0.99999785	TP
0.99904317	TP
0.9999708	TP
0.8382339	FP
0.9970958	TP
0.9989987	TP
0.99973327	TP
0.9870712	TP
0.9995384	TP
0.9128315	TP
0.99985576	TP
0.99469733	FP
0.99976677	TP
0.9924866	TP
0.9973367	TP
0.99946314	TP
0.9993598	TP
0.9991716	TP
0.999835	TP
0.75327665	TP
0.9870661	TP
0.9985019	TP
0.7633664	TP
0.9207474	FP
0.87259495	TP
0.85469085	TP
0.7708393	TP
0.9146436	TP
0.9934856	TP
0.995602	TP
0.7513252	FP
0.76012284	TP
0.8566808	TP
0.99991715	TP
0.99999523	TP
0.99886405	TP
0.9998888	TP
0.99999726	TP
0.9996039	TP
0.99153215	TP
0.98676443	TP
0.99827516	TP
0.99994373	TP
0.9886945	TP
0.9999949	TP
0.9999889	TP
0.9863105	TP
0.99983835	TP
0.999987	TP
0.99908686	TP
0.98746186	TP
0.9999647	TP
0.99981934	TP
0.91018665	TP
0.7693265	FP
0.71519226	FP
0.9999865	TP
0.99992394	TP
0.99853885	TP
0.99951994	TP
0.9999491	TP
0.99998546	TP
0.999944	TP
0.9943346	TP
0.9952744	TP
0.99728775	TP
0.9966229	TP
0.9774933	TP
0.996992	TP
0.98570365	TP
0.9998894	TP
0.9690635	TP
0.9212247	FP
0.85768765	TP
0.9999596	TP
0.91715944	TP
0.8030018	TP
0.9893785	TP
0.8127177	TP
0.99995005	TP
0.9963527	TP
0.99991214	TP
0.99947184	TP
0.85256106	TP
0.7809918	FP
0.88721347	TP
0.83560944	TP
0.99999547	TP
0.99994624	TP
0.9997725	TP
0.998665	TP
0.991886	TP
0.999445	TP
0.99988294	TP
0.99872357	TP
0.9999968	FP
0.9986268	TP
0.9999839	TP
0.9999062	TP
0.99513775	TP
0.9735546	TP
0.9999969	TP
0.9998685	TP
0.97391	TP
0.99997663	TP
0.99148965	TP
0.99871445	TP
0.9972783	TP
0.99121714	TP
0.8789357	TP
0.9989261	TP
0.9999989	TP
0.99999714	TP
0.9999988	TP
0.9986621	TP
0.9999988	TP
0.9999558	TP
0.9999578	TP
0.999997	TP
0.999811	TP
0.99981517	FP
0.9999937	TP
0.9995485	TP
0.99051267	TP
0.9999621	TP
0.99994123	TP
0.96365345	TP
0.7580779	TP
0.9235156	TP
0.9999932	TP
0.99389935	TP
0.97417986	TP
0.9996178	TP
0.8904868	FP
0.9887453	TP
0.98828423	TP
0.7081486	TP
0.977061	TP
0.95326436	TP
0.77209496	TP
0.87882465	TP
0.99347633	TP
0.99941266	TP
0.87933594	TP
0.8390275	TP
0.99314815	TP
0.7600811	TP
0.84975725	TP
0.99906904	TP
0.9999349	TP
0.9314013	FP
0.93590385	FP
0.94246304	FP
0.98899347	TP
0.9491637	TP
0.9998179	TP
0.9984627	TP
0.9999238	TP
0.99986696	TP
0.8998737	TP
0.98062044	TP
0.9997062	TP
0.9865224	TP
0.9903735	TP
0.97520375	TP
0.9999993	TP
0.99999654	TP
0.99546224	TP
0.9999999	TP
0.9985459	TP
0.8499365	TP
0.7934607	FP
0.91646457	TP
0.9604488	TP
0.9538902	TP
0.8545313	FP
0.7083846	FP
0.9998292	TP
0.99733174	TP
0.99997246	TP
0.93908894	TP
0.99998283	TP
0.9882428	TP
0.9999877	TP
0.9999994	TP
0.99999976	TP
0.99995923	TP
0.99999857	TP
0.999974	TP
0.99941874	TP
0.9999696	TP
0.9993518	TP
0.99993825	TP
0.99997234	TP
0.9999932	TP
0.99999726	TP
0.9999641	TP
0.9999714	TP
0.9999926	TP
0.78997976	FP
0.99821776	TP
0.99980706	TP
0.9998796	TP
0.9987871	TP
0.99974316	TP
0.99528617	TP
0.99945503	TP
0.7434735	TP
0.80677813	TP
0.98871	TP
0.9275084	TP
0.999879	TP
0.9970511	TP
0.9342725	TP
0.7281351	FP
0.99999905	TP
0.9999995	TP
0.9992774	TP
0.9998123	TP
0.9999924	TP
0.9835149	TP
0.94068474	TP
0.9997936	TP
0.9968651	TP
0.99949396	TP
0.99999523	TP
0.99992394	TP
0.99923694	TP
0.9999416	TP
0.99998033	TP
0.99997985	TP
0.9999962	TP
0.99999785	TP
0.99994695	TP
0.9704076	FP
0.9995646	TP
0.9999745	TP
0.99983764	TP
0.99793696	TP
0.9212351	TP
0.99208105	TP
0.9998841	TP
0.99999917	FP
0.99999285	TP
0.99997044	TP
0.99995124	TP
0.9999931	TP
0.9997925	TP
0.9978756	TP
0.9989555	TP
0.73793507	FP
0.9889712	TP
0.9998543	TP
0.9999894	TP
0.999303	TP
0.99973243	TP
0.76848006	TP
0.99707806	TP
0.9997392	TP
0.9997738	TP
0.99893445	TP
0.9965114	TP
0.9395477	TP
0.9636941	FP
0.99998	TP
0.99964833	TP
0.9980965	TP
0.9999969	TP
0.995836	TP
0.9980288	TP
0.9995628	TP
0.99697876	TP
0.9997402	TP
0.99983203	TP
0.9962902	TP
0.999721	TP
0.999665	TP
0.99987924	TP
0.9821942	TP
0.99919707	TP
0.99984753	TP
0.98330206	TP
0.99905914	TP
0.9119083	TP
0.9932789	TP
0.9998455	TP
0.8125748	FP
0.99993074	TP
0.99993885	TP
0.99998224	TP
0.9955539	FP
0.99277025	TP
0.84868443	TP
0.9646053	TP
0.9963582	TP
0.99976295	TP
0.99983823	TP
0.9982644	TP
0.9818584	TP
0.9619855	TP
0.99979895	TP
0.9999944	TP
0.9996111	TP
0.99237895	TP
0.80921674	TP
0.9999889	TP
0.9999944	TP
0.99914646	TP
0.8668319	TP
0.9931196	TP
0.8431891	FP
0.7205334	TP
0.9999083	TP
0.99982303	TP
0.9999616	TP
0.9999958	TP
0.9999869	TP
0.9999962	TP
0.99987316	TP
0.94923866	TP
0.94251746	TP
0.99638224	TP
0.9812639	TP
0.9999838	TP
0.811756	FP
0.9998197	TP
0.99607134	TP
0.9204353	TP
0.99898213	TP
0.71444064	FP
0.99389523	TP
0.99978906	TP
0.99984705	TP
0.99798834	TP
0.751355	TP
0.9999857	TP
0.7924049	FP
0.8876237	FP
0.99998605	TP
0.99979633	TP
0.9995844	FP
0.9988965	FP
0.9787819	FP
0.8339981	FP
0.9076909	TP
0.999881	TP
0.99986076	TP
0.9998859	TP
0.9774091	TP
0.99952185	TP
0.99817324	TP
0.9991972	TP
0.9971079	TP
0.99862623	FP
0.99979943	TP
0.9016951	TP
0.9989749	TP
0.9995542	TP
0.99694425	TP
0.8821533	TP
0.9997924	TP
0.8478817	TP
0.99750096	TP
0.99908483	TP
0.99837697	TP
0.9991818	TP
0.99729544	TP
0.99309736	TP
0.998355	TP
0.99964476	TP
0.9877203	TP
0.99361455	TP
0.9416298	FP
0.97517926	TP
0.97739726	TP
0.96225697	TP
0.99983275	TP
0.9865372	TP
0.9999629	TP
0.9972517	TP
0.9999474	TP
0.9878593	TP
0.9811504	TP
0.9988979	TP
0.9999472	TP
0.99918514	TP
0.8463611	TP
0.99174	TP
0.9978389	TP
0.99893254	TP
0.9996294	TP
0.9998388	TP
0.9999101	TP
0.99985707	TP
0.9999118	TP
0.99650514	TP
0.9994295	TP
0.99962616	TP
0.9998529	TP
0.9996525	TP
0.9977738	TP
0.98399365	TP
0.99700123	TP
0.9489919	TP
0.9895392	TP
0.98578227	TP
0.99009436	TP
0.94767374	TP
0.99919134	TP
0.9992736	TP
0.83722705	TP
0.99941707	TP
0.9999194	TP
0.9996773	TP
0.80851823	TP
0.99837685	TP
0.9942609	TP
0.9961748	TP
0.99822253	TP
0.998387	TP
0.99182457	TP
0.99211335	TP
0.9909163	TP
0.99277896	TP
0.70409834	TP
0.99435294	TP
0.998643	TP
0.9943386	TP
0.9997125	TP
0.99981433	TP
0.9972752	TP
0.9997825	TP
0.9988366	TP
0.9999887	TP
0.9449521	TP
0.9687433	TP
0.9999316	TP
0.99736017	TP
0.99871933	TP
0.9942311	TP
0.99926895	TP
0.9939867	TP
0.83110005	TP
0.9947642	TP
0.98488784	TP
0.9996183	TP
0.98196423	TP
0.9779073	TP
0.99991167	TP
0.99592835	TP
0.9994023	TP
0.9925882	TP
0.9998636	TP
0.9985024	TP
0.998662	TP
0.9997439	TP
0.9986706	TP
0.99994314	TP
0.9951074	TP
0.9982791	TP
0.99969864	TP
0.99997985	TP
0.9999343	TP
0.99986446	TP
0.9999869	TP
0.9995691	TP
0.76905435	TP
0.9668267	TP
0.99875116	TP
0.9510084	TP
0.99441445	TP
0.9992803	TP
0.99990034	TP
0.9990245	TP
0.99682957	TP
0.9999224	TP
0.9990458	TP
0.99516135	TP
0.8521822	TP
0.95556813	TP
0.99998283	TP
0.9998708	TP
0.9985103	TP
0.99899584	TP
0.99363214	TP
0.9995943	TP
0.9984819	TP
0.9943375	TP
0.9996877	TP
0.9983215	TP
0.9993327	TP
0.9999957	TP
0.9887567	TP
0.9986432	TP
0.99919194	TP
0.9986603	TP
0.99028987	TP
0.99815124	TP
0.99948823	TP
0.97383434	TP
0.9973374	TP
0.91776764	TP
0.9997875	TP
0.9995735	TP
0.99687743	TP
0.9764163	TP
0.9999924	TP
0.9996252	TP
0.99964726	TP
0.75836253	TP
0.9995616	TP
0.99760216	TP
0.9977592	TP
0.98817515	TP
0.9945045	TP
0.9170548	TP
0.99847466	TP
0.99999404	TP
0.9926246	TP
0.9984993	TP
0.87143224	TP
0.9999962	TP
0.9995321	TP
0.9999447	TP
0.98658794	TP
0.9993888	TP
0.99866664	TP
0.94251937	TP
0.9949109	TP
0.99817944	TP
0.9966292	TP
0.9816606	TP
0.9990515	TP
0.82867336	TP
0.99983	TP
0.99993205	TP
0.9979679	TP
0.9604384	TP
0.822975	TP
0.9957877	TP
0.9995635	TP
0.9996544	TP
0.9997644	TP
0.989815	TP
0.999401	TP
0.7714918	TP
0.9854553	TP
0.9989557	TP
0.9997651	TP
0.9406703	TP
0.99867994	FP
0.9972218	TP
0.971048	TP
0.8127796	FP
0.86136484	TP
0.99951816	TP
0.9998882	TP
0.97040683	TP
0.9985114	TP
0.84758574	TP
0.9997516	TP
0.99842846	TP
0.9979176	TP
0.9987771	TP
0.99704283	TP
0.89624083	TP
0.99935585	TP
0.9979001	TP
0.9965988	TP
0.9997143	TP
0.9907569	TP
0.97483206	TP
0.9931845	TP
0.99878913	TP
0.9986247	TP
0.9635048	TP
0.98683363	TP
0.9969484	TP
0.9879	TP
0.9949018	TP
0.9484631	TP
0.90145516	TP
0.99992836	TP
0.9799753	TP
0.9888558	TP
0.99731964	TP
0.9979977	TP
0.9997873	TP
0.9972574	TP
0.9995933	TP
0.99490803	TP
0.999846	TP
0.9239874	TP
0.99649733	TP
0.89451855	TP
0.9981316	TP
0.9783085	TP
0.99891233	TP
0.9966181	TP
0.9875513	TP
0.80182	TP
0.9929311	TP
0.9996375	TP
0.99951136	TP
0.9958476	TP
0.9931224	TP
0.77185804	TP
0.8052852	FP
0.8755161	FP
0.7455855	FP
0.70171565	FP
0.9999995	TP
0.99837315	TP
0.94732964	TP
0.7137657	TP
0.7527991	TP
0.9988379	TP
0.99992406	TP
0.9999932	TP
0.9998167	TP
0.9637002	TP
0.7919287	TP
0.999954	TP
0.9990061	TP
0.8676275	FP
0.99986875	TP
0.9999168	TP
0.995624	TP
0.9999274	TP
0.9999862	TP
0.99997425	TP
0.99994504	TP
0.9992705	TP
0.9999974	TP
0.99898297	TP
0.9996222	TP
0.9679961	TP
0.9310515	TP
0.8926522	TP
0.971932	TP
0.8520572	TP
0.99993765	TP
0.99718577	TP
0.8886901	FP
0.99999964	TP
0.99966514	TP
0.9999093	TP
0.779918	TP
0.9998228	TP
0.9988127	TP
0.9999682	TP
0.9990885	TP
0.99964786	TP
0.99998534	TP
0.9855413	TP
0.9992021	TP
0.9863928	TP
0.99940217	TP
0.99966323	TP
0.9848124	TP
0.97761893	TP
0.7767175	TP
0.99766916	TP
0.9615037	TP
0.7984478	TP
0.9815165	TP
0.80507195	FP
0.9751985	TP
0.9889072	TP
0.99322987	TP
0.9949532	TP
0.8787709	TP
0.86204594	TP
0.9999757	TP
0.9893462	TP
0.99892247	TP
0.99980694	TP
0.999998	TP
0.71295446	FP
0.99425215	TP
0.70945203	FP
0.9895549	TP
0.9653	TP
0.99936634	TP
0.9981864	TP
0.99950373	TP
0.9994363	TP
0.9996177	TP
0.99958426	TP
0.9999411	TP
0.9999753	TP
0.99992347	TP
0.99996674	TP
0.99988425	TP
0.9998568	TP
0.99997723	TP
0.9999014	TP
0.99817586	TP
0.99914587	TP
0.999446	TP
0.99982065	TP
0.99998987	TP
0.9994098	TP
0.99967074	TP
0.9999901	TP
0.9999813	TP
0.9968575	TP
0.9999944	TP
0.9991762	TP
0.99062717	TP
0.99998987	FP
0.88199836	TP
0.7685565	FP
0.9943355	TP
0.9999484	TP
0.99999976	TP
0.9975896	TP
0.9998542	TP
0.9999119	TP
0.99958736	TP
0.9996332	TP
0.9998816	TP
0.99994624	TP
0.99996614	TP
0.9998299	TP
0.99852246	TP
0.9998505	TP
0.9999343	TP
0.99999475	TP
0.9998956	TP
0.99997246	TP
0.9994375	TP
0.99471974	TP
0.98014575	TP
0.9646277	TP
0.978066	TP
0.99900985	TP
0.9796601	TP
0.997482	TP
0.9940686	TP
0.9999975	TP
0.9883879	TP
0.9999809	TP
0.8532822	FP
0.99989855	TP
0.9998921	TP
0.9978206	TP
0.9999745	TP
0.9999747	TP
0.99987674	TP
0.99992394	TP
0.99992883	TP
0.9996413	TP
