Timestamp	Speed	Precision	Recall	F1_Score	Ious	Positives	False_Positives	Negatives	Num_Of_Faces	Predicted	Ground_Truth
2022-06-18T15:30:33.434837	260206400	0.0	0.0	0.0	[]	0	0	0	24	[(745.0, 90.0, 781.0, 126.0), (373.0, 90.0, 409.0, 126.0), (549.0, 94.0, 585.0, 130.0), (817.0, 98.0, 853.0, 134.0), (425.0, 82.0, 461.0, 118.0), (145.0, 82.0, 181.0, 118.0), (765.0, 50.0, 801.0, 86.0), (625.0, 110.0, 661.0, 146.0)]	[(24.0, 108.0, 51.0, 137.0), (142.0, 81.0, 174.0, 123.0), (164.0, 61.0, 194.0, 106.0), (963.0, 183.0, 978.0, 200.0), (1000.0, 135.0, 1012.0, 149.0), (1005.0, 160.0, 1017.0, 177.0), (1001.0, 178.0, 1013.0, 194.0), (298.0, 77.0, 326.0, 108.0), (371.0, 87.0, 402.0, 129.0), (425.0, 79.0, 451.0, 119.0), (452.0, 98.0, 474.0, 129.0), (546.0, 87.0, 578.0, 132.0), (576.0, 108.0, 595.0, 136.0), (597.0, 89.0, 622.0, 127.0), (627.0, 108.0, 653.0, 145.0), (764.0, 44.0, 791.0, 85.0), (746.0, 85.0, 772.0, 128.0), (815.0, 93.0, 848.0, 137.0), (881.0, 182.0, 892.0, 194.0), (920.0, 170.0, 931.0, 182.0), (927.0, 186.0, 940.0, 200.0), (942.0, 136.0, 954.0, 148.0), (958.0, 160.0, 969.0, 174.0), (949.0, 181.0, 960.0, 193.0)]
2022-06-18T15:30:33.836834	392210400	0.0	0.0	0.0	[]	0	0	0	5	[]	[(779.0, 337.0, 796.0, 364.0), (650.0, 355.0, 661.0, 373.0), (433.0, 301.0, 445.0, 322.0), (399.0, 324.0, 413.0, 343.0), (212.0, 222.0, 223.0, 234.0)]
2022-06-18T15:30:34.562834	721570000	1.0	1.0	1.0	[0.6855897994489653]	1	0	0	1	[(348.0, 313.0, 669.0, 634.0)]	[(369.0, 220.0, 675.0, 657.0)]
2022-06-18T15:30:34.843334	261468600	1.0	0.75	0.8571428571428571	[0.7457065381138898, 0.7186646433990895, 0.681930693069307, 0.8476295479603088, 0.7731958762886598, 0.6314285714285715]	6	0	2	8	[(842.0, 88.0, 917.0, 163.0), (287.0, 105.0, 361.0, 179.0), (695.0, 142.0, 757.0, 205.0), (577.0, 80.0, 640.0, 142.0), (96.0, 80.0, 171.0, 155.0), (469.0, 90.0, 521.0, 141.0)]	[(96.0, 62.0, 171.0, 159.0), (286.0, 97.0, 351.0, 187.0), (384.0, 101.0, 444.0, 178.0), (465.0, 77.0, 521.0, 152.0), (578.0, 71.0, 641.0, 142.0), (851.0, 75.0, 918.0, 164.0), (808.0, 45.0, 867.0, 119.0), (694.0, 127.0, 753.0, 199.0)]
2022-06-18T15:30:35.288834	437698600	1.0	1.0	1.0	[0.7868398893299651, 0.6755733689601425, 0.8200729488155838]	3	0	0	3	[(439.0, 242.0, 662.0, 464.0), (675.0, 387.0, 861.0, 573.0), (184.0, 477.0, 339.0, 632.0)]	[(464.0, 240.0, 650.0, 453.0), (708.0, 378.0, 856.0, 551.0), (178.0, 493.0, 340.0, 625.0)]
2022-06-18T15:30:35.686838	394093400	0.0	0.0	0.0	[]	0	0	1	1	[]	[(570.0, 301.0, 630.0, 384.0)]
2022-06-18T15:30:36.160334	393213600	0.0	0.0	0.0	[]	0	0	0	56	[]	[(253.0, 415.0, 289.0, 463.0), (161.0, 566.0, 181.0, 596.0), (61.0, 574.0, 85.0, 608.0), (25.0, 242.0, 36.0, 263.0), (41.0, 257.0, 54.0, 281.0), (57.0, 281.0, 68.0, 301.0), (83.0, 302.0, 98.0, 325.0), (122.0, 292.0, 136.0, 311.0), (143.0, 314.0, 159.0, 338.0), (194.0, 322.0, 207.0, 340.0), (285.0, 338.0, 298.0, 356.0), (313.0, 349.0, 325.0, 368.0), (390.0, 346.0, 401.0, 364.0), (475.0, 352.0, 487.0, 368.0), (943.0, 506.0, 951.0, 524.0), (926.0, 535.0, 937.0, 554.0), (610.0, 454.0, 618.0, 464.0), (494.0, 457.0, 501.0, 466.0), (506.0, 439.0, 513.0, 454.0), (514.0, 430.0, 519.0, 439.0), (58.0, 222.0, 70.0, 240.0), (68.0, 269.0, 80.0, 290.0), (73.0, 248.0, 84.0, 268.0), (84.0, 255.0, 95.0, 269.0), (82.0, 272.0, 92.0, 292.0), (92.0, 239.0, 109.0, 269.0), (134.0, 263.0, 144.0, 281.0), (144.0, 272.0, 152.0, 286.0), (175.0, 292.0, 185.0, 314.0), (188.0, 296.0, 196.0, 307.0), (199.0, 302.0, 203.0, 311.0), (219.0, 310.0, 231.0, 328.0), (321.0, 334.0, 333.0, 350.0), (342.0, 349.0, 350.0, 365.0), (330.0, 349.0, 338.0, 362.0), (643.0, 454.0, 650.0, 463.0), (624.0, 451.0, 633.0, 463.0), (584.0, 455.0, 592.0, 466.0), (830.0, 554.0, 841.0, 572.0), (888.0, 554.0, 903.0, 578.0), (859.0, 521.0, 872.0, 539.0), (707.0, 581.0, 721.0, 602.0), (661.0, 559.0, 672.0, 583.0), (846.0, 545.0, 857.0, 563.0), (867.0, 550.0, 879.0, 571.0), (250.0, 314.0, 261.0, 331.0), (749.0, 511.0, 758.0, 527.0), (765.0, 502.0, 775.0, 518.0), (807.0, 496.0, 815.0, 514.0), (559.0, 455.0, 568.0, 466.0), (682.0, 463.0, 689.0, 475.0), (695.0, 452.0, 701.0, 467.0), (707.0, 451.0, 715.0, 464.0), (87.0, 493.0, 105.0, 517.0), (32.0, 455.0, 54.0, 485.0), (21.0, 505.0, 45.0, 533.0)]
2022-06-18T15:30:36.606334	420050600	1.0	1.0	1.0	[0.8376288659793815, 0.6914237071717386, 0.6799089592385682, 0.6987477638640429, 0.7937743190661478, 0.7116259826230865, 0.6822935448972233, 0.6774793937782505, 0.6934244235695987, 0.7255791736326725]	10	0	0	10	[(538.0, 475.0, 590.0, 527.0), (211.0, 274.0, 273.0, 336.0), (702.0, 384.0, 764.0, 446.0), (494.0, 239.0, 557.0, 301.0), (285.0, 113.0, 337.0, 164.0), (458.0, 358.0, 501.0, 401.0), (616.0, 247.0, 660.0, 290.0), (677.0, 147.0, 728.0, 199.0), (349.0, 481.0, 411.0, 543.0), (398.0, 184.0, 460.0, 246.0)]	[(287.0, 104.0, 335.0, 164.0), (216.0, 259.0, 273.0, 331.0), (408.0, 179.0, 457.0, 248.0), (454.0, 350.0, 498.0, 402.0), (540.0, 467.0, 590.0, 527.0), (355.0, 466.0, 411.0, 539.0), (494.0, 217.0, 559.0, 303.0), (616.0, 233.0, 663.0, 292.0), (673.0, 135.0, 726.0, 204.0), (711.0, 373.0, 768.0, 448.0)]
2022-06-18T15:30:36.955837	292595700	0.0	0.0	0.0	[]	0	0	0	39	[]	[(18.0, 293.0, 26.0, 308.0), (76.0, 233.0, 84.0, 246.0), (96.0, 325.0, 107.0, 339.0), (23.0, 341.0, 32.0, 354.0), (195.0, 259.0, 206.0, 273.0), (222.0, 266.0, 233.0, 279.0), (251.0, 252.0, 259.0, 261.0), (161.0, 300.0, 171.0, 311.0), (414.0, 425.0, 433.0, 448.0), (443.0, 515.0, 465.0, 523.0), (808.0, 361.0, 824.0, 379.0), (443.0, 313.0, 450.0, 325.0), (475.0, 303.0, 481.0, 315.0), (508.0, 261.0, 516.0, 266.0), (224.0, 196.0, 228.0, 202.0), (294.0, 197.0, 299.0, 204.0), (423.0, 193.0, 428.0, 201.0), (395.0, 200.0, 400.0, 206.0), (372.0, 204.0, 378.0, 211.0), (350.0, 202.0, 355.0, 209.0), (343.0, 188.0, 347.0, 195.0), (350.0, 186.0, 353.0, 191.0), (357.0, 187.0, 361.0, 193.0), (390.0, 187.0, 394.0, 192.0), (372.0, 184.0, 377.0, 192.0), (435.0, 197.0, 439.0, 201.0), (467.0, 184.0, 472.0, 192.0), (792.0, 220.0, 799.0, 229.0), (794.0, 207.0, 799.0, 215.0), (590.0, 228.0, 594.0, 233.0), (1.0, 372.0, 15.0, 390.0), (454.0, 206.0, 459.0, 210.0), (865.0, 197.0, 872.0, 205.0), (855.0, 210.0, 863.0, 219.0), (571.0, 212.0, 578.0, 220.0), (513.0, 211.0, 518.0, 220.0), (616.0, 169.0, 622.0, 177.0), (686.0, 179.0, 692.0, 186.0), (550.0, 178.0, 555.0, 186.0)]
2022-06-18T15:30:37.767834	807695100	0.0	0.0	0.0	[]	0	0	1	1	[]	[(386.0, 1004.0, 661.0, 1128.0)]
2022-06-18T15:30:38.188335	412916700	1.0	0.3333333333333333	0.5	[0.7119067443796836]	1	0	2	3	[(391.0, 488.0, 453.0, 550.0)]	[(188.0, 406.0, 252.0, 500.0), (396.0, 475.0, 456.0, 548.0), (626.0, 376.0, 688.0, 461.0)]
2022-06-18T15:30:38.521834	225312700	0.0	0.0	0.0	[]	0	0	0	33	[(409.0, 78.0, 445.0, 114.0), (424.0, 194.0, 467.0, 238.0), (265.0, 110.0, 301.0, 146.0), (540.0, 190.0, 583.0, 233.0), (869.0, 206.0, 905.0, 242.0), (953.0, 210.0, 989.0, 246.0), (653.0, 82.0, 689.0, 118.0), (489.0, 78.0, 525.0, 114.0), (26.0, 185.0, 69.0, 228.0), (329.0, 94.0, 365.0, 130.0), (189.0, 102.0, 225.0, 138.0), (645.0, 214.0, 681.0, 250.0), (621.0, 50.0, 657.0, 86.0), (881.0, 118.0, 917.0, 154.0), (132.0, 175.0, 175.0, 218.0), (721.0, 102.0, 757.0, 138.0), (797.0, 98.0, 833.0, 134.0), (297.0, 54.0, 333.0, 90.0), (573.0, 82.0, 609.0, 118.0), (241.0, 202.0, 277.0, 238.0), (757.0, 210.0, 793.0, 246.0), (365.0, 46.0, 401.0, 82.0), (485.0, 26.0, 521.0, 62.0), (553.0, 42.0, 589.0, 78.0), (741.0, 62.0, 777.0, 98.0), (93.0, 110.0, 129.0, 146.0)]	[(156.0, 52.0, 186.0, 84.0), (267.0, 106.0, 298.0, 142.0), (189.0, 96.0, 222.0, 137.0), (227.0, 43.0, 255.0, 74.0), (96.0, 106.0, 132.0, 141.0), (137.0, 175.0, 173.0, 216.0), (299.0, 55.0, 326.0, 89.0), (27.0, 182.0, 69.0, 225.0), (329.0, 91.0, 364.0, 128.0), (430.0, 191.0, 466.0, 233.0), (337.0, 206.0, 371.0, 247.0), (242.0, 196.0, 276.0, 238.0), (367.0, 48.0, 398.0, 77.0), (409.0, 77.0, 442.0, 114.0), (432.0, 41.0, 459.0, 74.0), (490.0, 74.0, 524.0, 114.0), (489.0, 28.0, 518.0, 59.0), (557.0, 43.0, 586.0, 72.0), (755.0, 203.0, 795.0, 248.0), (724.0, 102.0, 757.0, 141.0), (655.0, 81.0, 689.0, 118.0), (645.0, 206.0, 679.0, 247.0), (542.0, 182.0, 582.0, 229.0), (574.0, 81.0, 610.0, 118.0), (628.0, 52.0, 657.0, 87.0), (867.0, 201.0, 905.0, 243.0), (746.0, 65.0, 775.0, 99.0), (687.0, 67.0, 717.0, 96.0), (796.0, 94.0, 833.0, 134.0), (827.0, 65.0, 857.0, 97.0), (881.0, 118.0, 917.0, 151.0), (884.0, 72.0, 913.0, 102.0), (950.0, 205.0, 990.0, 247.0)]
2022-06-18T15:30:39.231335	704783600	1.0	1.0	1.0	[0.5501789939930829]	1	0	0	1	[(373.0, 133.0, 528.0, 288.0)]	[(411.0, 107.0, 555.0, 295.0)]
2022-06-18T15:30:39.588834	351467300	1.0	0.5	0.6666666666666666	[0.7653882575757576]	1	0	1	2	[(487.0, 281.0, 550.0, 343.0)]	[(497.0, 275.0, 550.0, 342.0), (797.0, 316.0, 833.0, 378.0)]
2022-06-18T15:30:40.378834	786129900	0.0	0.0	0.0	[]	0	0	1	1	[]	[(462.0, 219.0, 591.0, 303.0)]
2022-06-18T15:30:40.777834	392453600	1.0	1.0	1.0	[0.7357967667436489, 0.6908790755262072]	2	0	0	2	[(453.0, 391.0, 515.0, 453.0), (508.0, 405.0, 570.0, 467.0)]	[(456.0, 382.0, 510.0, 450.0), (516.0, 395.0, 574.0, 470.0)]
2022-06-18T15:30:41.567836	785691700	1.0	1.0	1.0	[0.5694585663446874]	1	0	0	1	[(474.0, 367.0, 581.0, 474.0)]	[(465.0, 332.0, 561.0, 470.0)]
2022-06-18T15:30:41.923335	347430000	1.0	0.6666666666666666	0.8	[0.6908752327746741, 0.5467138679390487]	2	0	1	3	[(757.0, 66.0, 819.0, 129.0), (585.0, 63.0, 660.0, 138.0)]	[(766.0, 52.0, 820.0, 131.0), (612.0, 58.0, 668.0, 137.0), (270.0, 211.0, 330.0, 289.0)]
2022-06-18T15:30:42.325837	394457500	0.0	0.0	0.0	[]	0	0	4	4	[]	[(310.0, 386.0, 400.0, 506.0), (390.0, 387.0, 468.0, 501.0), (488.0, 72.0, 584.0, 208.0), (588.0, 84.0, 676.0, 202.0)]
2022-06-18T15:30:42.723834	392598400	0.0	0.0	0.0	[]	0	0	2	2	[]	[(752.0, 170.0, 824.0, 238.0), (188.0, 6.0, 386.0, 234.0)]
2022-06-18T15:30:43.075337	347400200	0.0	0.0	0.0	[]	0	0	1	1	[]	[(420.0, 269.0, 586.0, 442.0)]
2022-06-18T15:30:43.488834	365296900	0.0	0.0	0.0	[]	0	0	1	33	[]	[(257.0, 165.0, 277.0, 190.0), (215.0, 164.0, 229.0, 181.0), (149.0, 165.0, 164.0, 182.0), (87.0, 162.0, 103.0, 178.0), (26.0, 160.0, 41.0, 177.0), (129.0, 266.0, 150.0, 286.0), (251.0, 267.0, 270.0, 291.0), (364.0, 66.0, 387.0, 93.0), (437.0, 64.0, 458.0, 92.0), (520.0, 36.0, 540.0, 56.0), (366.0, 255.0, 388.0, 279.0), (474.0, 254.0, 498.0, 281.0), (567.0, 55.0, 591.0, 83.0), (648.0, 57.0, 673.0, 84.0), (727.0, 51.0, 755.0, 83.0), (585.0, 151.0, 604.0, 170.0), (641.0, 148.0, 657.0, 167.0), (695.0, 148.0, 716.0, 167.0), (754.0, 148.0, 771.0, 168.0), (579.0, 258.0, 603.0, 284.0), (682.0, 259.0, 706.0, 290.0), (788.0, 393.0, 800.0, 406.0), (693.0, 388.0, 702.0, 402.0), (712.0, 390.0, 722.0, 401.0), (764.0, 390.0, 774.0, 404.0), (752.0, 390.0, 762.0, 400.0), (447.0, 304.0, 483.0, 359.0), (522.0, 379.0, 587.0, 431.0), (21.0, 71.0, 35.0, 88.0), (88.0, 68.0, 101.0, 85.0), (148.0, 65.0, 161.0, 84.0), (213.0, 64.0, 228.0, 84.0), (279.0, 63.0, 295.0, 80.0)]
2022-06-18T15:30:43.901334	403815000	1.0	1.0	1.0	[0.6666666666666666, 0.7230965546575925, 0.6576444769568398]	3	0	0	3	[(113.0, 80.0, 187.0, 155.0), (826.0, 80.0, 901.0, 155.0), (474.0, 94.0, 536.0, 156.0)]	[(126.0, 67.0, 186.0, 162.0), (472.0, 72.0, 532.0, 159.0), (832.0, 60.0, 900.0, 156.0)]
2022-06-18T15:30:44.302336	392291200	1.0	0.25	0.4	[0.5632183908045977]	1	0	3	4	[(665.0, 228.0, 717.0, 280.0)]	[(514.0, 114.0, 608.0, 276.0), (254.0, 171.0, 336.0, 283.0), (78.0, 182.0, 146.0, 274.0), (662.0, 210.0, 714.0, 294.0)]
2022-06-18T15:30:45.093834	786847400	1.0	1.0	1.0	[0.7207366527426289]	1	0	0	1	[(291.0, 266.0, 513.0, 489.0)]	[(301.0, 207.0, 518.0, 499.0)]
2022-06-18T15:30:45.500838	393563100	1.0	1.0	1.0	[0.718500075448921, 0.7805288630146595, 0.6853774908784732, 0.6031084154662624, 0.6833013435700576]	5	0	0	5	[(247.0, 271.0, 354.0, 378.0), (438.0, 283.0, 545.0, 390.0), (345.0, 304.0, 419.0, 378.0), (626.0, 254.0, 755.0, 383.0), (554.0, 275.0, 643.0, 365.0)]	[(240.0, 264.0, 336.0, 382.0), (352.0, 283.0, 418.0, 382.0), (440.0, 259.0, 544.0, 393.0), (562.0, 256.0, 634.0, 364.0), (644.0, 226.0, 770.0, 396.0)]
2022-06-18T15:30:45.933834	319341400	1.0	1.0	1.0	[0.6612558735583084, 0.4557748538011696]	2	0	0	67	[(607.0, 151.0, 650.0, 194.0), (261.0, 122.0, 304.0, 166.0), (712.0, 94.0, 756.0, 137.0), (395.0, 146.0, 439.0, 190.0)]	[(259.0, 117.0, 296.0, 169.0), (410.0, 144.0, 446.0, 195.0), (315.0, 76.0, 351.0, 113.0), (203.0, 52.0, 222.0, 80.0), (267.0, 76.0, 283.0, 98.0), (239.0, 85.0, 254.0, 101.0), (224.0, 66.0, 240.0, 85.0), (240.0, 58.0, 255.0, 76.0), (253.0, 66.0, 266.0, 84.0), (184.0, 68.0, 200.0, 89.0), (169.0, 56.0, 180.0, 74.0), (127.0, 94.0, 140.0, 114.0), (147.0, 70.0, 159.0, 88.0), (141.0, 52.0, 154.0, 68.0), (90.0, 72.0, 109.0, 94.0), (6.0, 78.0, 21.0, 100.0), (364.0, 48.0, 381.0, 70.0), (392.0, 42.0, 408.0, 60.0), (414.0, 62.0, 427.0, 89.0), (431.0, 81.0, 444.0, 100.0), (444.0, 50.0, 460.0, 72.0), (462.0, 56.0, 476.0, 76.0), (489.0, 60.0, 507.0, 81.0), (533.0, 64.0, 546.0, 80.0), (537.0, 44.0, 553.0, 66.0), (472.0, 29.0, 486.0, 46.0), (491.0, 24.0, 505.0, 38.0), (344.0, 38.0, 357.0, 52.0), (557.0, 32.0, 568.0, 48.0), (565.0, 26.0, 581.0, 48.0), (568.0, 76.0, 584.0, 96.0), (594.0, 78.0, 607.0, 94.0), (640.0, 78.0, 656.0, 97.0), (624.0, 72.0, 638.0, 90.0), (610.0, 62.0, 623.0, 81.0), (570.0, 50.0, 584.0, 66.0), (587.0, 50.0, 598.0, 64.0), (556.0, 56.0, 567.0, 74.0), (530.0, 40.0, 542.0, 54.0), (601.0, 21.0, 617.0, 40.0), (616.0, 29.0, 631.0, 48.0), (638.0, 44.0, 651.0, 62.0), (656.0, 66.0, 669.0, 81.0), (654.0, 21.0, 669.0, 40.0), (686.0, 23.0, 701.0, 42.0), (701.0, 32.0, 715.0, 48.0), (701.0, 1.0, 716.0, 20.0), (727.0, 90.0, 768.0, 141.0), (614.0, 145.0, 654.0, 196.0), (771.0, 1.0, 785.0, 16.0), (758.0, 1.0, 768.0, 8.0), (988.0, 34.0, 1003.0, 54.0), (990.0, 2.0, 1005.0, 17.0), (863.0, 37.0, 880.0, 56.0), (851.0, 20.0, 867.0, 38.0), (812.0, 31.0, 825.0, 50.0), (791.0, 36.0, 802.0, 52.0), (972.0, 19.0, 985.0, 38.0), (874.0, 18.0, 887.0, 31.0), (889.0, 33.0, 902.0, 52.0), (917.0, 34.0, 930.0, 52.0), (750.0, 42.0, 768.0, 62.0), (22.0, 76.0, 38.0, 98.0), (656.0, 39.0, 669.0, 54.0), (699.0, 44.0, 712.0, 60.0), (721.0, 14.0, 737.0, 31.0), (721.0, 42.0, 738.0, 64.0)]
2022-06-18T15:30:46.493334	548039700	1.0	0.4	0.5714285714285715	[0.6688754141401513, 0.7805946791862285]	2	0	3	5	[(533.0, 140.0, 641.0, 247.0), (726.0, 168.0, 855.0, 297.0)]	[(318.0, 610.0, 425.0, 796.0), (216.0, 201.0, 323.0, 335.0), (348.0, 164.0, 444.0, 295.0), (530.0, 130.0, 633.0, 277.0), (739.0, 157.0, 858.0, 304.0)]
2022-06-18T15:30:46.801334	304225700	0.0	0.0	0.0	[]	0	0	1	1	[]	[(186.0, 98.0, 292.0, 258.0)]
2022-06-18T15:30:47.189834	377599700	1.0	1.0	1.0	[0.6578835529111772]	1	0	0	5	[(549.0, 94.0, 592.0, 137.0), (469.0, 134.0, 505.0, 170.0)]	[(171.0, 137.0, 209.0, 177.0), (470.0, 124.0, 501.0, 167.0), (556.0, 83.0, 594.0, 137.0), (631.0, 139.0, 656.0, 166.0), (0.0, 87.0, 15.0, 142.0)]
2022-06-18T15:30:47.600834	392610700	0.0	0.0	0.0	[]	0	0	0	11	[]	[(939.0, 455.0, 962.0, 483.0), (631.0, 358.0, 648.0, 384.0), (572.0, 401.0, 602.0, 435.0), (433.0, 395.0, 445.0, 413.0), (423.0, 392.0, 439.0, 413.0), (398.0, 390.0, 415.0, 411.0), (140.0, 393.0, 167.0, 422.0), (151.0, 337.0, 172.0, 366.0), (301.0, 389.0, 324.0, 410.0), (69.0, 312.0, 80.0, 324.0), (22.0, 307.0, 29.0, 315.0)]
2022-06-18T15:30:47.954834	349420400	1.0	1.0	1.0	[0.6217601760176018]	1	0	0	1	[(161.0, 162.0, 546.0, 547.0)]	[(120.0, 78.0, 528.0, 618.0)]
2022-06-18T15:30:48.329335	364730900	1.0	1.0	1.0	[0.6944444444444444, 0.6694980694980694, 0.6811926605504587, 0.3023008095440988]	4	0	0	4	[(694.0, 55.0, 746.0, 107.0), (815.0, 355.0, 867.0, 406.0), (335.0, 116.0, 424.0, 206.0), (228.0, 199.0, 271.0, 242.0)]	[(238.0, 178.0, 290.0, 260.0), (358.0, 114.0, 428.0, 209.0), (696.0, 37.0, 748.0, 107.0), (812.0, 336.0, 866.0, 407.0)]
2022-06-18T15:30:48.682834	349753100	0.0	0.0	0.0	[]	0	0	1	1	[]	[(448.0, 202.0, 548.0, 337.0)]
2022-06-18T15:30:49.019334	325379100	0.0	0.0	0.0	[]	0	0	5	6	[]	[(561.0, 232.0, 608.0, 293.0), (726.0, 332.0, 781.0, 398.0), (891.0, 226.0, 948.0, 291.0), (792.0, 66.0, 838.0, 123.0), (426.0, 292.0, 476.0, 344.0), (167.0, 71.0, 221.0, 106.0)]
2022-06-18T15:30:49.373334	350144900	0.0	0.0	0.0	[]	0	0	1	1	[]	[(498.0, 156.0, 560.0, 256.0)]
2022-06-18T15:30:50.098834	720917300	0.0	0.0	0.0	[]	0	0	0	1	[(443.0, 938.0, 487.0, 982.0)]	[(445.0, 934.0, 481.0, 978.0)]
2022-06-18T15:30:50.534334	409902300	1.0	0.25	0.4	[0.803921568627451]	1	0	3	14	[(593.0, 314.0, 629.0, 350.0), (808.0, 180.0, 852.0, 223.0), (650.0, 175.0, 693.0, 218.0)]	[(20.0, 456.0, 85.0, 567.0), (120.0, 462.0, 179.0, 531.0), (243.0, 375.0, 301.0, 444.0), (185.0, 114.0, 219.0, 170.0), (364.0, 354.0, 398.0, 408.0), (437.0, 270.0, 466.0, 306.0), (458.0, 313.0, 482.0, 339.0), (466.0, 354.0, 498.0, 393.0), (652.0, 171.0, 695.0, 220.0), (593.0, 307.0, 634.0, 351.0), (810.0, 179.0, 848.0, 220.0), (888.0, 295.0, 919.0, 334.0), (782.0, 333.0, 810.0, 384.0), (767.0, 340.0, 795.0, 387.0)]
2022-06-18T15:30:51.335835	796859700	0.0	0.0	0.0	[]	0	0	1	1	[]	[(628.0, 495.0, 697.0, 579.0)]
2022-06-18T15:30:51.697334	264725300	1.0	0.75	0.8571428571428571	[0.7676329605112988, 0.6739427012278308, 0.6622827618600282]	3	0	1	52	[(262.0, 360.0, 314.0, 412.0), (916.0, 357.0, 978.0, 419.0), (55.0, 386.0, 98.0, 430.0), (481.0, 326.0, 533.0, 378.0), (98.0, 410.0, 141.0, 454.0), (322.0, 391.0, 384.0, 453.0)]	[(489.0, 320.0, 527.0, 378.0), (661.0, 360.0, 703.0, 418.0), (921.0, 351.0, 981.0, 416.0), (976.0, 320.0, 996.0, 355.0), (924.0, 312.0, 953.0, 347.0), (789.0, 318.0, 806.0, 346.0), (777.0, 315.0, 791.0, 340.0), (547.0, 302.0, 558.0, 315.0), (528.0, 310.0, 537.0, 323.0), (461.0, 306.0, 479.0, 333.0), (994.0, 277.0, 1003.0, 286.0), (979.0, 284.0, 986.0, 294.0), (962.0, 274.0, 969.0, 281.0), (901.0, 328.0, 916.0, 349.0), (749.0, 305.0, 758.0, 320.0), (761.0, 288.0, 770.0, 303.0), (672.0, 300.0, 687.0, 317.0), (588.0, 289.0, 595.0, 302.0), (784.0, 298.0, 806.0, 324.0), (809.0, 296.0, 819.0, 307.0), (277.0, 365.0, 313.0, 409.0), (337.0, 385.0, 386.0, 451.0), (402.0, 335.0, 430.0, 376.0), (349.0, 324.0, 367.0, 349.0), (110.0, 409.0, 138.0, 455.0), (141.0, 404.0, 161.0, 448.0), (60.0, 386.0, 99.0, 426.0), (233.0, 319.0, 244.0, 333.0), (338.0, 330.0, 347.0, 343.0), (373.0, 316.0, 383.0, 328.0), (18.0, 311.0, 27.0, 320.0), (25.0, 328.0, 35.0, 340.0), (26.0, 354.0, 40.0, 379.0), (152.0, 332.0, 160.0, 343.0), (154.0, 346.0, 167.0, 363.0), (144.0, 349.0, 156.0, 362.0), (134.0, 340.0, 142.0, 350.0), (966.0, 309.0, 976.0, 323.0), (947.0, 279.0, 954.0, 288.0), (950.0, 288.0, 957.0, 301.0), (1009.0, 288.0, 1017.0, 298.0), (265.0, 382.0, 287.0, 416.0), (190.0, 316.0, 198.0, 323.0), (0.0, 329.0, 6.0, 342.0), (573.0, 298.0, 579.0, 306.0), (566.0, 295.0, 571.0, 301.0), (717.0, 313.0, 727.0, 329.0), (259.0, 341.0, 278.0, 363.0), (252.0, 329.0, 268.0, 352.0), (814.0, 341.0, 836.0, 378.0), (748.0, 292.0, 759.0, 306.0), (654.0, 348.0, 688.0, 398.0)]
2022-06-18T15:30:52.495836	791075000	0.0	0.0	0.0	[]	0	0	3	3	[]	[(354.0, 153.0, 426.0, 240.0), (459.0, 420.0, 528.0, 504.0), (465.0, 657.0, 531.0, 747.0)]
2022-06-18T15:30:52.896834	393002100	1.0	0.6666666666666666	0.8	[0.7067049808429119, 0.6702799552071669]	2	0	1	3	[(614.0, 133.0, 769.0, 288.0), (210.0, 182.0, 339.0, 311.0)]	[(220.0, 141.0, 336.0, 319.0), (422.0, 129.0, 558.0, 301.0), (650.0, 129.0, 770.0, 300.0)]
2022-06-18T15:30:53.433836	533181200	0.0	0.0	0.0	[]	0	0	1	1	[]	[(411.0, 236.0, 560.0, 357.0)]
2022-06-18T15:30:53.837337	347338700	0.0	0.0	0.0	[]	0	0	0	38	[]	[(28.0, 211.0, 39.0, 224.0), (196.0, 224.0, 210.0, 238.0), (163.0, 224.0, 175.0, 242.0), (154.0, 256.0, 167.0, 273.0), (166.0, 279.0, 180.0, 292.0), (119.0, 271.0, 134.0, 285.0), (57.0, 262.0, 67.0, 278.0), (60.0, 251.0, 72.0, 268.0), (211.0, 313.0, 224.0, 330.0), (265.0, 282.0, 276.0, 299.0), (276.0, 302.0, 291.0, 320.0), (368.0, 201.0, 374.0, 211.0), (448.0, 187.0, 456.0, 198.0), (485.0, 197.0, 493.0, 205.0), (464.0, 241.0, 476.0, 256.0), (468.0, 269.0, 481.0, 283.0), (433.0, 228.0, 442.0, 237.0), (364.0, 303.0, 378.0, 323.0), (557.0, 197.0, 565.0, 208.0), (595.0, 204.0, 602.0, 214.0), (620.0, 237.0, 631.0, 251.0), (641.0, 221.0, 647.0, 235.0), (649.0, 228.0, 659.0, 241.0), (659.0, 197.0, 666.0, 207.0), (608.0, 252.0, 618.0, 269.0), (610.0, 283.0, 623.0, 298.0), (666.0, 323.0, 678.0, 337.0), (727.0, 299.0, 736.0, 309.0), (709.0, 302.0, 717.0, 313.0), (731.0, 286.0, 741.0, 300.0), (647.0, 309.0, 658.0, 323.0), (688.0, 200.0, 694.0, 207.0), (800.0, 234.0, 811.0, 247.0), (858.0, 245.0, 866.0, 252.0), (856.0, 272.0, 864.0, 283.0), (875.0, 309.0, 891.0, 324.0), (872.0, 232.0, 881.0, 247.0), (910.0, 239.0, 917.0, 248.0)]
